pattern_num,pt_num,r,p,yaw,obs_x,obs_y,err_x,err_y
59,16,0.747043,2.8288,-0.472142,208.954,890.803,0.108246,0.0707397
59,17,0.747043,2.8288,-0.472142,285.422,1020.87,0.114868,-0.196594
59,18,0.747043,2.8288,-0.472142,362.586,1152.76,-0.21283,-0.226685
59,19,0.747043,2.8288,-0.472142,441.051,1286.29,-0.262543,-0.2052
59,20,0.747043,2.8288,-0.472142,176.51,991.118,0.0685425,-0.139954
59,21,0.747043,2.8288,-0.472142,253.128,1122.67,-0.0420837,-0.229004
59,22,0.747043,2.8288,-0.472142,330.978,1255.89,0.0454102,-0.251587
59,23,0.747043,2.8288,-0.472142,409.416,1391.11,-0.308563,0.145264
59,24,0.747043,2.8288,-0.472142,67.8392,961.394,0.0358887,-0.123596
59,25,0.747043,2.8288,-0.472142,143.83,1092.66,0.0757904,-0.20752
59,26,0.747043,2.8288,-0.472142,220.741,1225.48,-0.00895691,-0.352905
59,27,0.747043,2.8288,-0.472142,298.494,1360.09,-0.291779,-0.29895
60,0,-0.84266,3.53469,0.105201,761.355,285.33,-0.128357,-0.0168762
60,1,-0.84266,3.53469,0.105201,696.119,431.793,0.133301,0.027771
60,2,-0.84266,3.53469,0.105201,630.978,577.513,0.0163574,0.102722
60,3,-0.84266,3.53469,0.105201,566.312,722.222,-0.114746,-0.0160522
60,4,-0.84266,3.53469,0.105201,667.561,327.859,-0.000305176,0.151581
60,5,-0.84266,3.53469,0.105201,602.844,473.102,0.0409546,-0.00445557
60,6,-0.84266,3.53469,0.105201,538.407,617.827,-0.119385,0.104919
60,7,-0.84266,3.53469,0.105201,474.608,761.714,-0.137848,0.200195
60,8,-0.84266,3.53469,0.105201,639.595,224.673,0.219116,0.233551
60,9,-0.84266,3.53469,0.105201,574.892,369.697,0.0117798,0.127289
60,10,-0.84266,3.53469,0.105201,510.769,514.134,-0.0914612,0.182312
60,11,-0.84266,3.53469,0.105201,447.072,657.583,-0.257141,0.0408325
60,12,-0.84266,3.53469,0.105201,547.337,267.035,0.140625,0.224487
60,13,-0.84266,3.53469,0.105201,483.218,411.043,-0.211121,0.105743
60,14,-0.84266,3.53469,0.105201,419.93,554.344,-0.214264,0.0379639
60,15,-0.84266,3.53469,0.105201,357.287,696.864,-0.0680847,-0.012146
60,16,-0.84266,3.53469,0.105201,519.754,165.075,-0.000183105,0.238449
60,17,-0.84266,3.53469,0.105201,456.159,308.809,-0.0783081,0.122864
60,18,-0.84266,3.53469,0.105201,393.18,451.691,-0.0152893,-0.121887
60,19,-0.84266,3.53469,0.105201,330.665,594.076,0.0218506,-0.0963745
60,20,-0.84266,3.53469,0.105201,429.421,207.339,0.135559,0.128922
60,21,-0.84266,3.53469,0.105201,366.542,350.055,0.0585938,-0.0168457
60,22,-0.84266,3.53469,0.105201,304.114,492.286,-0.0520325,0.085144
60,23,-0.84266,3.53469,0.105201,242.431,633.641,0.0870819,0.0843506
60,24,-0.84266,3.53469,0.105201,402.783,106.602,0.20755,0.0855637
60,25,-0.84266,3.53469,0.105201,340.092,249.148,0.0797729,0.0559082
60,26,-0.84266,3.53469,0.105201,277.878,390.959,-0.0467529,-0.0112305
60,27,-0.84266,3.53469,0.105201,216.472,531.916,0.14415,-0.190125
61,0,-0.0469138,3.69685,-0.00777983,479.658,285.541,-0.150085,0.0198059
61,1,-0.0469138,3.69685,-0.00777983,475.473,443.082,0.109009,0.00860596
61,2,-0.0469138,3.69685,-0.00777983,471.106,600.925,0.0859375,0.015625
61,3,-0.0469138,3.69685,-0.00777983,466.777,758.906,0.00210571,-0.0671997
61,4,-0.0469138,3.69685,-0.00777983,413.547,367.18,0.0290527,0.155121
61,5,-0.0469138,3.69685,-0.00777983,409.088,523.831,-0.0262451,-0.00378418
61,6,-0.0469138,3.69685,-0.00777983,404.791,680.948,-0.0251465,0.0523071
61,7,-0.0469138,3.69685,-0.00777983,400.676,838.26,0.0513306,0.104126
61,8,-0.0469138,3.69685,-0.00777983,352.621,292.129,0.168457,0.201965
61,9,-0.0469138,3.69685,-0.00777983,347.998,447.836,0.0145569,0.129883
61,10,-0.0469138,3.69685,-0.00777983,343.567,603.94,-0.0594177,0.177917
61,11,-0.0469138,3.69685,-0.00777983,339.214,760.095,-0.167908,0.0553589
61,12,-0.0469138,3.69685,-0.00777983,287.715,372.732,0.0933228,0.212769
61,13,-0.0469138,3.69685,-0.00777983,282.972,527.808,-0.228424,0.242676
61,14,-0.0469138,3.69685,-0.00777983,278.701,682.94,-0.196442,0.0818481
61,15,-0.0469138,3.69685,-0.00777983,274.745,838.346,0.0349731,0.000610352
61,16,-0.0469138,3.69685,-0.00777983,227.957,298.575,-0.0675201,0.307312
61,17,-0.0469138,3.69685,-0.00777983,223.429,452.477,-0.103897,0.176117
61,18,-0.0469138,3.69685,-0.00777983,219.084,606.569,-0.0813446,-0.0348511
61,19,-0.0469138,3.69685,-0.00777983,214.969,761.094,0.0482788,-0.0324707
61,20,-0.0469138,3.69685,-0.00777983,164.649,378.114,0.0309143,0.152252
61,21,-0.0469138,3.69685,-0.00777983,160.175,531.291,-0.00569153,0.0181885
61,22,-0.0469138,3.69685,-0.00777983,155.879,684.931,0.00610352,0.106262
61,23,-0.0469138,3.69685,-0.00777983,151.893,838.63,0.200195,0.0617065
61,24,-0.0469138,3.69685,-0.00777983,106.434,304.525,-0.0182495,-0.0181885
61,25,-0.0469138,3.69685,-0.00777983,101.857,456.91,-0.0823441,0.0533447
61,26,-0.0469138,3.69685,-0.00777983,97.4699,609.47,-0.0918503,0.0339966
61,27,-0.0469138,3.69685,-0.00777983,93.4019,762.054,0.0833893,-0.176147
62,0,-0.0286378,3.34665,-0.00437049,545.849,286.26,-0.206116,0.0339966
62,1,-0.0286378,3.34665,-0.00437049,542.883,445.172,0.123657,0.0561523
62,2,-0.0286378,3.34665,-0.00437049,539.627,604.443,0.0686646,0.126404
62,3,-0.0286378,3.34665,-0.00437049,536.449,763.826,-0.00286865,0.052002
62,4,-0.0286378,3.34665,-0.00437049,467.359,366.451,-0.0365295,0.202362
62,5,-0.0286378,3.34665,-0.00437049,464.143,524.95,0.0379639,0.0337524
62,6,-0.0286378,3.34665,-0.00437049,460.926,684.001,0.00811768,0.134338
62,7,-0.0286378,3.34665,-0.00437049,457.87,843.225,0.0370483,0.179626
62,8,-0.0286378,3.34665,-0.00437049,392.542,288.143,0.0406799,0.268311
62,9,-0.0286378,3.34665,-0.00437049,389.105,446.24,-0.00857544,0.246368
62,10,-0.0286378,3.34665,-0.00437049,385.852,604.64,0.014679,0.217346
62,11,-0.0286378,3.34665,-0.00437049,382.555,763.182,-0.115997,0.0759888
62,12,-0.0286378,3.34665,-0.00437049,314.645,367.803,0.0533447,0.244293
62,13,-0.0286378,3.34665,-0.00437049,311.023,525.758,-0.195312,0.308533
62,14,-0.0286378,3.34665,-0.00437049,307.86,683.759,-0.104095,0.136047
62,15,-0.0286378,3.34665,-0.00437049,304.818,842.07,-0.010498,0.0471802
62,16,-0.0286378,3.34665,-0.00437049,240.393,289.994,-0.158615,0.371094
62,17,-0.0286378,3.34665,-0.00437049,237.017,447.153,-0.0543365,0.193695
62,18,-0.0286378,3.34665,-0.00437049,233.629,604.598,-0.0916138,-0.00842285
62,19,-0.0286378,3.34665,-0.00437049,230.527,762.473,0.0308075,-0.0336304
62,20,-0.0286378,3.34665,-0.00437049,163.405,369.087,-0.000289917,0.124481
62,21,-0.0286378,3.34665,-0.00437049,159.93,526.143,-0.018631,0.0764771
62,22,-0.0286378,3.34665,-0.00437049,156.739,683.525,0.111313,0.0727539
62,23,-0.0286378,3.34665,-0.00437049,153.514,841.095,0.0714264,0.0299072
62,24,-0.0286378,3.34665,-0.00437049,90.1283,291.505,-0.103279,0.0363159
62,25,-0.0286378,3.34665,-0.00437049,86.6423,448.069,-0.0170288,0.0549927
62,26,-0.0286378,3.34665,-0.00437049,83.2037,604.862,-0.0295258,-0.00744629
62,27,-0.0286378,3.34665,-0.00437049,80.0398,761.732,0.0884628,-0.245361
63,0,-0.734485,3.20366,-0.0336982,864.745,292.399,-0.426514,0.332458
63,1,-0.734485,3.20366,-0.0336982,795.115,436.262,-0.107056,0.418976
63,2,-0.734485,3.20366,-0.0336982,725.193,580.229,-0.130798,0.464966
63,3,-0.734485,3.20366,-0.0336982,655.384,724.078,-0.114319,0.299255
63,4,-0.734485,3.20366,-0.0336982,759.015,331.452,-0.291138,0.481262
63,5,-0.734485,3.20366,-0.0336982,689.412,474.87,-0.0876465,0.315369
63,6,-0.734485,3.20366,-0.0336982,619.674,618.618,-0.088501,0.357971
63,7,-0.734485,3.20366,-0.0336982,550.059,762.398,-0.0584106,0.358032
63,8,-0.734485,3.20366,-0.0336982,723.329,227.088,-0.238037,0.519745
63,9,-0.734485,3.20366,-0.0336982,653.659,370.152,-0.192017,0.358185
63,10,-0.734485,3.20366,-0.0336982,584.125,513.582,-0.0765381,0.409424
63,11,-0.734485,3.20366,-0.0336982,514.549,656.81,-0.090332,0.158081
63,12,-0.734485,3.20366,-0.0336982,618.265,265.954,-0.118408,0.454132
63,13,-0.734485,3.20366,-0.0336982,548.502,408.835,-0.31781,0.30481
63,14,-0.734485,3.20366,-0.0336982,479.247,551.876,-0.0946045,0.184326
63,15,-0.734485,3.20366,-0.0336982,410.081,694.971,0.112701,0.036377
63,16,-0.734485,3.20366,-0.0336982,582.728,162.139,-0.374878,0.450745
63,17,-0.734485,3.20366,-0.0336982,513.478,304.615,-0.147095,0.264496
63,18,-0.734485,3.20366,-0.0336982,444.267,447.199,0.0390015,0.0248108
63,19,-0.734485,3.20366,-0.0336982,375.139,590.039,0.205322,-0.0681763
63,20,-0.734485,3.20366,-0.0336982,478.622,200.915,0.0010376,0.265289
63,21,-0.734485,3.20366,-0.0336982,409.441,343.21,0.136719,0.0960083
63,22,-0.734485,3.20366,-0.0336982,340.417,485.826,0.328735,0.106781
63,23,-0.734485,3.20366,-0.0336982,271.394,628.383,0.400879,-0.0308228
63,24,-0.734485,3.20366,-0.0336982,443.747,97.6711,-0.0678101,0.22683
63,25,-0.734485,3.20366,-0.0336982,374.729,239.694,0.151825,0.163742
63,26,-0.734485,3.20366,-0.0336982,305.692,381.799,0.254364,0.0136414
63,27,-0.734485,3.20366,-0.0336982,236.968,523.926,0.55188,-0.234009
64,0,-0.635912,2.88246,-0.149569,936.952,300.835,0.184753,0.0602112
64,1,-0.635912,2.88246,-0.149569,872.069,441.678,0.446838,0.332977
64,2,-0.635912,2.88246,-0.149569,806.471,583.408,0.362488,0.473755
64,3,-0.635912,2.88246,-0.149569,740.667,725.96,0.422913,0.453491
64,4,-0.635912,2.88246,-0.149569,833.356,336.396,0.101196,0.258575
64,5,-0.635912,2.88246,-0.149569,767.96,477.503,0.35614,0.209961
64,6,-0.635912,2.88246,-0.149569,701.958,619.859,0.361023,0.403442
64,7,-0.635912,2.88246,-0.149569,635.615,763.107,0.361816,0.517273
64,8,-0.635912,2.88246,-0.149569,794.814,231.138,-0.133423,0.0744476
64,9,-0.635912,2.88246,-0.149569,729.248,371.96,0.0910645,0.195496
64,10,-0.635912,2.88246,-0.149569,663.311,513.867,0.302551,0.368774
64,11,-0.635912,2.88246,-0.149569,596.807,656.464,0.289551,0.235352
64,12,-0.635912,2.88246,-0.149569,690.65,266.45,-0.126343,0.0819397
64,13,-0.635912,2.88246,-0.149569,624.317,407.787,-0.167603,0.135132
64,14,-0.635912,2.88246,-0.149569,558.01,550.055,0.162781,0.0974121
64,15,-0.635912,2.88246,-0.149569,491.125,693.363,0.241058,0.115173
64,16,-0.635912,2.88246,-0.149569,651.956,161.018,-0.513306,-0.106171
64,17,-0.635912,2.88246,-0.149569,585.892,301.888,-0.141479,-0.0489502
64,18,-0.635912,2.88246,-0.149569,519.235,443.7,-0.0144043,-0.0988159
64,19,-0.635912,2.88246,-0.149569,452.282,586.593,0.148102,-0.0767822
64,20,-0.635912,2.88246,-0.149569,547.315,196.126,-0.347717,-0.248154
64,21,-0.635912,2.88246,-0.149569,480.562,337.602,-0.168335,-0.16806
64,22,-0.635912,2.88246,-0.149569,413.614,480.212,0.151123,0.0109558
64,23,-0.635912,2.88246,-0.149569,345.971,623.607,0.0904236,-0.022522
64,24,-0.635912,2.88246,-0.149569,508.751,90.4914,-0.629578,-0.493797
64,25,-0.635912,2.88246,-0.149569,441.97,231.628,-0.328247,-0.264206
64,26,-0.635912,2.88246,-0.149569,374.873,373.614,-0.0065918,-0.247375
64,27,-0.635912,2.88246,-0.149569,307.323,516.553,0.182709,-0.302551
65,0,-0.0142306,2.99956,-0.00595067,625.572,284.986,-0.0865479,-0.232117
65,1,-0.0142306,2.99956,-0.00595067,623.893,444.597,0.227051,-0.248077
65,2,-0.0142306,2.99956,-0.00595067,621.873,604.672,0.112549,-0.141663
65,3,-0.0142306,2.99956,-0.00595067,620.083,764.865,0.141357,-0.201111
65,4,-0.0142306,2.99956,-0.00595067,544.608,363.217,0.00439453,-0.0802002
65,5,-0.0142306,2.99956,-0.00595067,542.758,523.075,0.166016,-0.213562
65,6,-0.0142306,2.99956,-0.00595067,540.882,683.525,0.2052,-0.0698853
65,7,-0.0142306,2.99956,-0.00595067,538.997,844.15,0.140198,-0.00933838
65,8,-0.0142306,2.99956,-0.00595067,465.347,281.721,-0.122772,0.0366516
65,9,-0.0142306,2.99956,-0.00595067,463.336,441.633,-0.00534058,-0.0446472
65,10,-0.0142306,2.99956,-0.00595067,461.483,602.001,0.16391,-0.015686
65,11,-0.0142306,2.99956,-0.00595067,459.466,762.479,0.0631409,-0.164795
65,12,-0.0142306,2.99956,-0.00595067,383.91,360.016,-0.113281,0.0198059
65,13,-0.0142306,2.99956,-0.00595067,381.696,520.423,-0.18811,0.0752563
65,14,-0.0142306,2.99956,-0.00595067,379.911,680.879,0.0507202,-0.138794
65,15,-0.0142306,2.99956,-0.00595067,377.948,841.788,-0.00408936,-0.162781
65,16,-0.0142306,2.99956,-0.00595067,304.383,278.373,-0.272491,0.111115
65,17,-0.0142306,2.99956,-0.00595067,302.362,438.588,-0.0247803,-0.0150146
65,18,-0.0142306,2.99956,-0.00595067,300.154,599.108,-0.0912781,-0.1875
65,19,-0.0142306,2.99956,-0.00595067,298.187,759.963,-0.0427856,-0.317444
65,20,-0.0142306,2.99956,-0.00595067,222.686,356.737,-0.159225,-0.0628357
65,21,-0.0142306,2.99956,-0.00595067,220.477,517.279,-0.0967407,-0.21405
65,22,-0.0142306,2.99956,-0.00595067,218.507,678.369,0.0687256,-0.141663
65,23,-0.0142306,2.99956,-0.00595067,216.353,839.562,-0.0852661,-0.231812
65,24,-0.0142306,2.99956,-0.00595067,142.953,274.776,-0.322418,-0.181671
65,25,-0.0142306,2.99956,-0.00595067,140.773,435.524,-0.0882111,-0.103394
65,26,-0.0142306,2.99956,-0.00595067,138.672,596.365,0.0762024,-0.289429
65,27,-0.0142306,2.99956,-0.00595067,136.536,757.509,0.0592041,-0.470215
66,0,-0.0141862,2.99941,-0.00569981,625.344,284.747,-0.130615,-0.35199
66,1,-0.0141862,2.99941,-0.00569981,623.704,444.501,0.21875,-0.229156
66,2,-0.0141862,2.99941,-0.00569981,621.7,604.548,0.116211,-0.153564
66,3,-0.0141862,2.99941,-0.00569981,619.915,764.826,0.146484,-0.130432
66,4,-0.0141862,2.99941,-0.00569981,544.431,363.124,0.00958252,-0.0582886
66,5,-0.0141862,2.99941,-0.00569981,542.592,522.979,0.178894,-0.19928
66,6,-0.0141862,2.99941,-0.00569981,540.722,683.391,0.219788,-0.0962524
66,7,-0.0141862,2.99941,-0.00569981,538.838,844.071,0.150696,0.0175781
66,8,-0.0141862,2.99941,-0.00569981,465.144,281.572,-0.140564,0.00366211
66,9,-0.0141862,2.99941,-0.00569981,463.159,441.497,-0.00161743,-0.0704041
66,10,-0.0141862,2.99941,-0.00569981,461.312,601.909,0.168518,-0.00109863
66,11,-0.0141862,2.99941,-0.00569981,459.283,762.378,0.0519409,-0.162292
66,12,-0.0141862,2.99941,-0.00569981,383.754,359.914,-0.0865173,0.0283813
66,13,-0.0141862,2.99941,-0.00569981,381.538,520.331,-0.167938,0.0892944
66,14,-0.0141862,2.99941,-0.00569981,379.726,680.809,0.0386658,-0.106079
66,15,-0.0141862,2.99941,-0.00569981,377.769,841.669,-0.0144653,-0.180725
66,16,-0.0141862,2.99941,-0.00569981,304.204,278.273,-0.265564,0.123383
66,17,-0.0141862,2.99941,-0.00569981,302.188,438.481,-0.0178528,-0.0159302
66,18,-0.0141862,2.99941,-0.00569981,299.987,599.016,-0.0828247,-0.177124
66,19,-0.0141862,2.99941,-0.00569981,298.023,759.844,-0.0351562,-0.337646
66,20,-0.0141862,2.99941,-0.00569981,222.494,356.599,-0.166473,-0.0941162
66,21,-0.0141862,2.99941,-0.00569981,220.319,517.209,-0.0748444,-0.182251
66,22,-0.0141862,2.99941,-0.00569981,218.32,678.273,0.0554199,-0.139282
66,23,-0.0141862,2.99941,-0.00569981,216.158,839.429,-0.111511,-0.269531
66,24,-0.0141862,2.99941,-0.00569981,142.8,274.655,-0.287216,-0.194427
66,25,-0.0141862,2.99941,-0.00569981,140.594,435.411,-0.0839844,-0.114044
66,26,-0.0141862,2.99941,-0.00569981,138.482,596.263,0.0630951,-0.294312
66,27,-0.0141862,2.99941,-0.00569981,136.356,757.431,0.0514679,-0.454468
67,0,0.0718818,2.97507,-0.385188,592.137,257.388,0.0469971,-0.17865
67,1,0.0718818,2.97507,-0.385188,600.167,404.079,0.292725,-0.0828552
67,2,0.0718818,2.97507,-0.385188,607.99,552.564,0.160889,0.00775146
67,3,0.0718818,2.97507,-0.385188,616.059,702.701,0.103394,-0.0343628
67,4,0.0718818,2.97507,-0.385188,517.797,332.012,0.0911255,0.0394592
67,5,0.0718818,2.97507,-0.385188,525.321,479.537,0.191956,-0.114227
67,6,0.0718818,2.97507,-0.385188,532.917,629.176,0.190613,0.0476074
67,7,0.0718818,2.97507,-0.385188,540.62,780.537,0.121826,0.148499
67,8,0.0718818,2.97507,-0.385188,435.84,260.217,-0.0298767,0.127411
67,9,0.0718818,2.97507,-0.385188,442.842,407.07,0.0881958,0.0299072
67,10,0.0718818,2.97507,-0.385188,450,555.868,0.184021,0.0648193
67,11,0.0718818,2.97507,-0.385188,457.079,706.325,0.0227966,-0.0358887
67,12,0.0718818,2.97507,-0.385188,360.695,334.843,-0.0232544,0.10791
67,13,0.0718818,2.97507,-0.385188,367.088,482.9,-0.150024,0.130707
67,14,0.0718818,2.97507,-0.385188,373.922,632.582,-0.0176086,-0.0305786
67,15,0.0718818,2.97507,-0.385188,380.791,784.321,-0.0331726,0.0703735
67,16,0.0718818,2.97507,-0.385188,278.797,262.922,-0.236481,0.174255
67,17,0.0718818,2.97507,-0.385188,284.978,410.011,-0.027832,-0.0295715
67,18,0.0718818,2.97507,-0.385188,291.054,559.05,-0.108521,-0.106079
67,19,0.0718818,2.97507,-0.385188,297.462,710.012,-0.0437622,-0.0665894
67,20,0.0718818,2.97507,-0.385188,202.976,337.609,-0.15654,-0.0188904
67,21,0.0718818,2.97507,-0.385188,208.68,485.944,-0.05867,-0.0576477
67,22,0.0718818,2.97507,-0.385188,214.672,636.184,0.138062,-0.0131226
67,23,0.0718818,2.97507,-0.385188,220.425,788.313,-0.0939789,0.115906
67,24,0.0718818,2.97507,-0.385188,121.321,265.476,-0.31192,-0.0696411
67,25,0.0718818,2.97507,-0.385188,126.608,413.1,-0.0732574,-0.0640869
67,26,0.0718818,2.97507,-0.385188,131.878,562.436,-0.0445251,-0.181946
67,27,0.0718818,2.97507,-0.385188,137.376,713.644,0.0195312,-0.245789
68,0,0.0718534,2.97511,-0.385192,592.323,257.235,0.0368652,-0.166626
68,1,0.0718534,2.97511,-0.385192,600.362,403.902,0.293823,-0.0978088
68,2,0.0718534,2.97511,-0.385192,608.164,552.422,0.143738,0.024353
68,3,0.0718534,2.97511,-0.385192,616.265,702.595,0.120911,0.0141602
68,4,0.0718534,2.97511,-0.385192,517.989,331.833,0.0906372,0.0254822
68,5,0.0718534,2.97511,-0.385192,525.507,479.352,0.187805,-0.138977
68,6,0.0718534,2.97511,-0.385192,533.093,629.021,0.179077,0.0494385
68,7,0.0718534,2.97511,-0.385192,540.826,780.404,0.1427,0.168945
68,8,0.0718534,2.97511,-0.385192,436.073,260.063,0.0112915,0.140533
68,9,0.0718534,2.97511,-0.385192,443.003,406.839,0.0596313,-0.037323
68,10,0.0718534,2.97511,-0.385192,450.196,555.669,0.193817,0.0270996
68,11,0.0718534,2.97511,-0.385192,457.241,706.149,0.000915527,-0.0549927
68,12,0.0718534,2.97511,-0.385192,360.868,334.698,-0.0379028,0.129913
68,13,0.0718534,2.97511,-0.385192,367.274,482.724,-0.149567,0.118347
68,14,0.0718534,2.97511,-0.385192,374.1,632.42,-0.0223389,-0.0334473
68,15,0.0718534,2.97511,-0.385192,380.933,784.142,-0.0710754,0.0483398
68,16,0.0718534,2.97511,-0.385192,278.975,262.754,-0.245544,0.175537
68,17,0.0718534,2.97511,-0.385192,285.133,409.879,-0.056366,0.00521851
68,18,0.0718534,2.97511,-0.385192,291.24,558.895,-0.104401,-0.0980835
68,19,0.0718534,2.97511,-0.385192,297.622,709.844,-0.0629883,-0.0755005
68,20,0.0718534,2.97511,-0.385192,203.193,337.411,-0.122284,-0.0476685
68,21,0.0718534,2.97511,-0.385192,208.86,485.774,-0.0593719,-0.0623779
68,22,0.0718534,2.97511,-0.385192,214.859,636.013,0.147812,-0.0220947
68,23,0.0718534,2.97511,-0.385192,220.608,788.163,-0.085968,0.124023
68,24,0.0718534,2.97511,-0.385192,121.51,265.304,-0.305473,-0.0701294
68,25,0.0718534,2.97511,-0.385192,126.801,412.942,-0.0597763,-0.0541687
68,26,0.0718534,2.97511,-0.385192,132.105,562.296,0.00566101,-0.156616
68,27,0.0718534,2.97511,-0.385192,137.526,713.506,-0.00462341,-0.222473
69,0,-0.733669,3.22942,-0.468074,898.633,270.13,-0.135498,-0.0366516
69,1,-0.733669,3.22942,-0.468074,827.848,401.699,0.0797729,0.176178
69,2,-0.733669,3.22942,-0.468074,756.043,534.534,-0.0788574,0.25531
69,3,-0.733669,3.22942,-0.468074,683.754,668.583,-0.0876465,0.167419
69,4,-0.733669,3.22942,-0.468074,794.477,307.818,-0.107666,0.246765
69,5,-0.733669,3.22942,-0.468074,723.134,439.204,0.00311279,0.0947571
69,6,-0.733669,3.22942,-0.468074,650.97,572.233,-0.0759888,0.202393
69,7,-0.733669,3.22942,-0.468074,578.266,706.644,-0.0744019,0.328735
69,8,-0.733669,3.22942,-0.468074,761.781,214.964,-0.0032959,0.289703
69,9,-0.733669,3.22942,-0.468074,690.457,345.164,-0.0668945,0.165436
69,10,-0.733669,3.22942,-0.468074,618.596,476.877,-0.0370483,0.169678
69,11,-0.733669,3.22942,-0.468074,546.021,609.853,-0.102356,0.0698242
69,12,-0.733669,3.22942,-0.468074,658.269,252.239,-0.0284424,0.29718
69,13,-0.733669,3.22942,-0.468074,586.34,382.599,-0.261841,0.156311
69,14,-0.733669,3.22942,-0.468074,514.188,514.355,-0.101379,0.0427246
69,15,-0.733669,3.22942,-0.468074,441.419,647.684,0.0458984,0.151978
69,16,-0.733669,3.22942,-0.468074,626.244,160.208,-0.206604,0.269852
69,17,-0.733669,3.22942,-0.468074,554.875,289.333,-0.0756836,0.100433
69,18,-0.733669,3.22942,-0.468074,482.826,419.92,-0.00872803,0.0209351
69,19,-0.733669,3.22942,-0.468074,410.245,551.951,0.12796,0.0321045
69,20,-0.733669,3.22942,-0.468074,523.675,197.231,-0.00244141,0.157745
69,21,-0.733669,3.22942,-0.468074,451.864,326.603,0.105164,0.0625916
69,22,-0.733669,3.22942,-0.468074,379.443,457.494,0.204346,0.131775
69,23,-0.733669,3.22942,-0.468074,306.388,589.738,0.255768,0.218689
69,24,-0.733669,3.22942,-0.468074,492.78,106.103,-0.000427246,0.141472
69,25,-0.733669,3.22942,-0.468074,421.105,234.348,0.046051,0.116989
69,26,-0.733669,3.22942,-0.468074,348.859,363.855,0.12085,-0.0039978
69,27,-0.733669,3.22942,-0.468074,276.207,494.763,0.376373,-0.061676
70,0,-0.00863956,3.31392,-0.444428,580.319,257.84,-0.0266113,-0.222504
70,1,-0.00863956,3.31392,-0.444428,572.966,403.436,0.216064,-0.148773
70,2,-0.00863956,3.31392,-0.444428,565.216,550.899,0.0704346,-0.0302734
70,3,-0.00863956,3.31392,-0.444428,557.564,700.02,0.0287476,-0.0630493
70,4,-0.00863956,3.31392,-0.444428,501.132,334.209,0.0293274,0.00714111
70,5,-0.00863956,3.31392,-0.444428,493.182,480.125,0.103577,-0.198151
70,6,-0.00863956,3.31392,-0.444428,485.075,628.254,0.0263062,0.00390625
70,7,-0.00863956,3.31392,-0.444428,477.077,778.101,0.0602417,0.128113
70,8,-0.00863956,3.31392,-0.444428,430.334,265.695,0.0858765,0.0998535
70,9,-0.00863956,3.31392,-0.444428,421.852,410.467,0.045929,-0.0282288
70,10,-0.00863956,3.31392,-0.444428,413.407,557.242,0.0469971,0.0424805
70,11,-0.00863956,3.31392,-0.444428,404.806,705.677,-0.106171,-0.0203857
70,12,-0.00863956,3.31392,-0.444428,351.386,341.544,0.060791,0.0990601
70,13,-0.00863956,3.31392,-0.444428,342.27,487.062,-0.195465,0.13208
70,14,-0.00863956,3.31392,-0.444428,333.495,634.187,-0.111816,-0.0181274
70,15,-0.00863956,3.31392,-0.444428,324.775,783.31,0.0250244,0.0531006
70,16,-0.00863956,3.31392,-0.444428,281.509,273.347,-0.126373,0.177734
70,17,-0.00863956,3.31392,-0.444428,272.292,417.472,-0.0722656,0.0339966
70,18,-0.00863956,3.31392,-0.444428,262.999,563.399,-0.096405,-0.0955811
70,19,-0.00863956,3.31392,-0.444428,253.825,711.272,-0.00563049,-0.053894
70,20,-0.00863956,3.31392,-0.444428,203.043,348.688,-0.0108185,-0.0350342
70,21,-0.00863956,3.31392,-0.444428,193.371,493.47,-0.00718689,-0.0950317
70,22,-0.00863956,3.31392,-0.444428,183.792,640.164,0.0844421,-0.0140991
70,23,-0.00863956,3.31392,-0.444428,174.126,788.661,0.0810699,0.109924
70,24,-0.00863956,3.31392,-0.444428,134.458,280.699,-0.0743561,-0.0840759
70,25,-0.00863956,3.31392,-0.444428,124.395,424.367,-0.0561142,-0.0462341
70,26,-0.00863956,3.31392,-0.444428,114.34,569.679,-0.0376053,-0.13324
70,27,-0.00863956,3.31392,-0.444428,104.399,716.787,0.0845718,-0.180969
71,0,-0.109738,3.65367,-0.506427,579.37,263.207,-0.149719,-0.0237122
71,1,-0.109738,3.65367,-0.506427,557.582,408.18,0.113342,-0.0335083
71,2,-0.109738,3.65367,-0.506427,535.302,554.929,0.0375977,0.0857544
71,3,-0.109738,3.65367,-0.506427,512.894,703.095,-0.0185547,-0.00726318
71,4,-0.109738,3.65367,-0.506427,504.884,341.478,-0.0704651,0.12027
71,5,-0.109738,3.65367,-0.506427,482.605,486.352,-0.0134888,-0.0480957
71,6,-0.109738,3.65367,-0.506427,460.101,633.135,-0.0375977,0.0740967
71,7,-0.109738,3.65367,-0.506427,437.557,781.464,0.0411987,0.142578
71,8,-0.109738,3.65367,-0.506427,453.484,275.792,0.164734,0.174103
71,9,-0.109738,3.65367,-0.506427,430.818,419.144,-0.0385437,0.0490723
71,10,-0.109738,3.65367,-0.506427,408.177,564.292,-0.072998,0.113953
71,11,-0.109738,3.65367,-0.506427,385.355,710.847,-0.150665,-0.00341797
71,12,-0.109738,3.65367,-0.506427,380.041,353.147,0.0813904,0.240387
71,13,-0.109738,3.65367,-0.506427,357.009,496.602,-0.2229,0.168396
71,14,-0.109738,3.65367,-0.506427,334.196,641.535,-0.172058,-0.003479
